사업코드,조사구분,조사지점명,주소,X좌표,Y좌표,조사차수,조사시작일,조사종료일,"토층구분,(예 : 표토, 중토, 심토 등)",토층별 심도,준설토,카드뮴,구리,비소,수은,납,6가크롬,아연,니켈,불소,유기인화합물,폴리클로리네이티드비페닐,시안,페놀,벤젠,톨루엔,에틸벤젠,크실렌,석유계총탄화수소,트리클로로에틸렌,테트라클로로에틸렌,벤조(a)피렌,생성일,수정일,사용여부
HG2009E001,IV15,포천시 가산면 금현리 669-2(2),포천시 가산면 금현리 669-2,,,0차,,,표토층,,,0,1,0,,2,,22,13,233,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 관인면 삼율리 144-1(1),포천시 관인면 삼율리 144-1,,,0차,,,표토층,,,1,1,0,,1,,33,7,245,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 관인면 삼율리 144-1(2),포천시 관인면 삼율리 144-1,,,0차,,,표토층,,,1,1,0,,1,,33,7,245,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 내촌면 음현리 510-2(1),포천시 내촌면 음현리 510-2,,,0차,,,표토층,,,0,6,2,,2,,80,9,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV01,S-1,포천시 창수면 운산리 광산골 입구,,,1차,20071022,20071025,표토층,,,0,12,0,,1,,60,9,225,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-10,포천시 관인면 사정리 능말마을,,,1차,20071022,20071025,표토층,,,0,3,0,,1,,34,8,198,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-2,포천시 창수면 운산리 샛터마을(절골) 입구,,,1차,20071022,20071025,표토층,,,0,6,0,,3,,11,3,185,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-3,포천시 관인면 중2리 해뜨는마을 인근,,,1차,20071022,20071025,표토층,,,0,7,0,,4,,31,3,245,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-4,포천시 관인면 중3리 약수동마을 인근,,,1차,20071022,20071025,표토층,,,0,6,0,,0,,36,4,198,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-5,포천시 관인면 중3리 웃심재마을 인근,,,1차,20071022,20071025,표토층,,,0,5,0,,0,,16,6,245,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-6,포천시 관인면 중3리 한양조씨 문중묘지 인근,,,1차,20071022,20071025,표토층,,,0,8,0,,1,,21,5,278,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-7,포천시 관인면 중리 한라농장 입구,,,1차,20071022,20071025,표토층,,,0,8,0,,7,,23,9,258,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-8,포천시 영북면 대회산리 송화식품 입구,,,1차,20071022,20071025,표토층,,,-99999,4,0,,1,,20,5,245,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-9,포천시 영북면 대회산리 은골마을 앞,,,1차,20071022,20071025,표토층,,,0,7,0,,1,,17,3,200,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-1,포천시 창수면 운산리 광산골 입구,,,2차,20080123,20080126,표토층,,,0,10,0,,1,,52,7,195,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-10,포천시 관인면 사정리 능말마을,,,2차,20080123,20080126,표토층,,,0,3,0,,1,,44,7,192,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-2,포천시 창수면 운산리 샛터마을(절골) 입구,,,2차,20080123,20080126,표토층,,,0,7,0,,3,,15,4,172,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-3,포천시 관인면 중2리 해뜨는마을 인근,,,2차,20080123,20080126,표토층,,,0,5,0,,3,,36,3,262,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-4,포천시 관인면 중3리 약수동마을 인근,,,2차,20080123,20080126,표토층,,,0,7,0,,1,,35,5,156,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-5,포천시 관인면 중3리 웃심재마을 인근,,,2차,20080123,20080126,표토층,,,0,4,0,,0,,21,6,231,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-6,포천시 관인면 중3리 한양조씨 문중묘지 인근,,,2차,20080123,20080126,표토층,,,0,6,0,,2,,22,5,292,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-7,포천시 관인면 중리 한라농장 입구,,,2차,20080123,20080126,표토층,,,0,9,0,,7,,33,6,221,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-8,포천시 영북면 대회산리 송화식품 입구,,,2차,20080123,20080126,표토층,,,0,4,0,,1,,26,5,221,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-9,포천시 영북면 대회산리 은골마을 앞,,,2차,20080123,20080126,표토층,,,0,8,0,,2,,13,4,164,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-1,포천시 창수면 운산리 광산골 입구,,,3차,20080428,20080501,표토층,,,0,6,0,,2,,57,9,221,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-10,포천시 관인면 사정리 능말마을,,,3차,20080428,20080501,표토층,,,0,4,0,,2,,41,6,231,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-2,포천시 창수면 운산리 샛터마을(절골) 입구,,,3차,20080428,20080501,표토층,,,0,9,0,,3,,22,4,178,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-3,포천시 관인면 중2리 해뜨는마을 인근,,,3차,20080428,20080501,표토층,,,0,3,0,,4,,25,4,285,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-4,포천시 관인면 중3리 약수동마을 인근,,,3차,20080428,20080501,표토층,,,0,6,0,,1,,44,5,184,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-5,포천시 관인면 중3리 웃심재마을 인근,,,3차,20080428,20080501,표토층,,,0,5,0,,1,,25,6,224,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-6,포천시 관인면 중3리 한양조씨 문중묘지 인근,,,3차,20080428,20080501,표토층,,,0,7,0,,3,,25,4,269,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-7,포천시 관인면 중리 한라농장 입구,,,3차,20080428,20080501,표토층,,,0,7,0,,6,,44,7,196,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-8,포천시 영북면 대회산리 송화식품 입구,,,3차,20080428,20080501,표토층,,,0,5,0,,3,,23,5,197,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-9,포천시 영북면 대회산리 은골마을 앞,,,3차,20080428,20080501,표토층,,,0,7,0,,2,,15,4,172,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-1,포천시 창수면 운산리 광산골 입구,,,4차,20080825,20080828,표토층,,,0,7,0,,3,,61,7,245,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-10,포천시 관인면 사정리 능말마을,,,4차,20080825,20080828,표토층,,,0,5,0,,2,,44,7,240,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-2,포천시 창수면 운산리 샛터마을(절골) 입구,,,4차,20080825,20080828,표토층,,,0,9,0,,3,,27,5,162,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-3,포천시 관인면 중2리 해뜨는마을 인근,,,4차,20080825,20080828,표토층,,,0,4,0,,4,,18,4,233,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-4,포천시 관인면 중3리 약수동마을 인근,,,4차,20080825,20080828,표토층,,,0,6,0,,1,,54,6,142,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-5,포천시 관인면 중3리 웃심재마을 인근,,,4차,20080825,20080828,표토층,,,0,5,0,,1,,30,6,234,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-6,포천시 관인면 중3리 한양조씨 문중묘지 인근,,,4차,20080825,20080828,표토층,,,0,7,0,,3,,22,4,252,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-7,포천시 관인면 중리 한라농장 입구,,,4차,20080825,20080828,표토층,,,0,5,0,,5,,39,7,204,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-8,포천시 영북면 대회산리 송화식품 입구,,,4차,20080825,20080828,표토층,,,0,4,0,,3,,16,5,154,,,0,,,,,,,,,,,,Y
HG2009E001,IV01,S-9,포천시 영북면 대회산리 은골마을 앞,,,4차,20080825,20080828,표토층,,,0,6,0,,3,,18,5,166,,,0,,,,,,,,,,,,Y
HG2009E001,IV03,SA-40,포천시 신읍동 133(포천초교),,,0차,,,표토층,,,0,1,3,0,2,,59,-99999,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SB-10,포천시 신북면 금동리 477,,,0차,,,표토층,,,0,4,3,0,4,,119,14,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SC-10,포천시 어룡동 360-1,,,0차,,,표토층,,,0,14,3,0,22,,507,11,475,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SE-11,포천시 신북면 가채리 181-2,,,0차,,,표토층,,,0,1,3,0,3,,104,31,457,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SG-12,포천시 일동면 기산리 142-1,,,0차,,,표토층,,,0,1,5,0,1,,64,11,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SK-60,포천시 신읍동 143-4(신읍유한),,,0차,,,표토층,,,0,2,6,0,4,,125,18,27,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SO-16,포천시 영북면 산정리 산39,,,0차,,,표토층,,,0,1,2,0,6,,75,6,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,SP-46,포천시 신북면 신평리 93-25,,,0차,,,표토층,,,-99999,3,4,0,5,,82,3,399,,,,,,,,,,,,,,,Y
HG2009E001,IV03,WA-22(1),철원군 철원읍 화지리 66,,,0차,,,표토층,,,0,0,0,0,2,,44,4,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,WG-14(1),철원군 갈말읍 군탄리 산79,,,0차,,,표토층,,,0,0,0,0,4,,33,10,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,WK-07,철원군 갈말읍 신철원리 641-2,,,0차,,,표토층,,,0,6,1,0,7,,216,19,190,,,,,,,,,,,,,,,Y
HG2009E001,IV03,WN-89(1),철원군 동송읍 오덕리 1760,,,0차,,,표토층,,,0,3,1,0,4,,29,0,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV03,WS-38,철원군 갈말읍 강포리 155,,,0차,,,표토층,,,0,5,1,0,6,,151,2,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 내촌면 음현리 510-2,포천시 내촌면 음현리 510-2,,,0차,,,표토층,,,0,6,2,,2,,80,9,-55555,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 동교동 500-9(1),포천시 동교동 500-9,,,0차,,,표토층,,,0,1,1,,2,,17,7,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 동교동 500-9(2),포천시 동교동 500-9,,,0차,,,표토층,,,0,1,1,,2,,17,7,-55555,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 설운동 559-28(1),포천시 설운동 559-28,,,0차,,,표토층,,,0,1,1,,2,,26,1,-55555,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 설운동 559-28,포천시 설운동 559-28,,,0차,,,표토층,,,0,1,1,,2,,26,1,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 신북면 만세교리 101(1),포천시 신북면 만세교리 101,,,0차,,,표토층,,,0,5,1,,7,,21,5,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 신북면 만세교리 101,포천시 신북면 만세교리 101,,,0차,,,표토층,,,0,5,1,,7,,21,5,-55555,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 신북면 신평리 195-13(1),포천시 신북면 신평리 195-13,,,0차,,,표토층,,,0,1,1,,2,,20,1,131,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 신북면 신평리 195-13,포천시 신북면 신평리 195-13,,,0차,,,표토층,,,0,1,1,,2,,20,1,131,,,,,,,,,11,,,,,,Y
HG2009E001,IV15,포천시 영중면 거사리 480-8(1),포천시 영중면 거사리 480-8,,,0차,,,표토층,,,0,7,0,,2,,29,1,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 영중면 거사리 480-8,포천시 영중면 거사리 480-8,,,0차,,,표토층,,,0,7,0,,2,,29,1,-55555,,,,,,,,,0,,,,,,Y
HG2009E001,IV15,포천시 화현면 명덕리 산222(1),포천시 화현면 명덕리 산222,,,0차,,,표토층,,,0,1,0,,2,,30,3,-55555,,,,,,,,,,,,,,,Y
HG2009E001,IV15,포천시 화현면 명덕리 산222,포천시 화현면 명덕리 산222,,,0차,,,표토층,,,0,1,0,,2,,30,3,-55555,,,,,,,,,0,,,,,,Y
WJ2010E001,IV01,S-1,강원도 철원군 철원읍 화지10리 경로당 인근,,,1차,20081126,20081126,표토층,,,0,1,0,0,4,,29,6,62,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-2,강원도 철원군 동송읍 장흥리 장흥초등학교 인근,,,1차,20081126,20081126,표토층,,,0,2,0,0,4,,44,,73,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-3,강원도 철원군 갈말읍 문혜2리 마을회관 인근,,,1차,20081126,20081126,표토층,,,0,2,0,0,4,,39,,69,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-1,강원도 철원군 철원읍 화지10리 경로당 인근,,,2차,20090217,20090217,표토층,,,0,1,0,0,3,,28,7,60,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-2,강원도 철원군 동송읍 장흥리 장흥초등학교 인근,,,2차,20090217,20090217,표토층,,,0,2,0,0,5,,43,,71,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-3,강원도 철원군 갈말읍 문혜2리 마을회관 인근,,,2차,20090217,20090217,표토층,,,0,2,0,0,4,,38,,66,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-1,강원도 철원군 철원읍 화지10리 경로당 인근,,,3차,20090523,20090523,표토층,,,0,1,0,0,4,,30,7,66,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-2,강원도 철원군 동송읍 장흥리 장흥초등학교 인근,,,3차,20090523,20090523,표토층,,,0,2,0,0,5,,48,,75,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-3,강원도 철원군 갈말읍 문혜2리 마을회관 인근,,,3차,20090523,20090523,표토층,,,0,2,0,0,5,,42,,70,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-1,강원도 철원군 철원읍 화지10리 경로당 인근,,,4차,20090814,20090814,표토층,,,0,1,0,0,4,,33,7,69,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-2,강원도 철원군 동송읍 장흥리 장흥초등학교 인근,,,4차,20090814,20090814,표토층,,,0,3,0,0,6,,53,,81,,,,,,,,,,,,,,,Y
WJ2010E001,IV01,S-3,강원도 철원군 갈말읍 문혜2리 마을회관 인근,,,4차,20090814,20090814,표토층,,,0,2,0,0,5,,46,,76,,,,,,,,,,,,,,,Y
WJ2010E001,IV03,WA-22,강원 철원군 철원읍 화지리 66,,,0차,,,표토층,,,0,0,0,0,2,,44,4,,,,,,,,,,,,,,,,Y
WJ2010E001,IV03,WG-14,강원 철원군 갈말읍 군탄리 산 79,,,0차,,,표토층,,,0,0,0,0,4,,33,10,,,,,,,,,,,,,,,,Y
WJ2010E001,IV03,WN-89,강원 철원군 동송읍 오덕리 1760,,,0차,,,표토층,,,0,3,1,0,4,,29,0,,,,,,,,,,,,,,,,Y
WJ2010E001,IV15,철원군 갈말읍 내대리 343,철원군 갈말읍 내대리 343,,,0차,,,표토층,,,0,2,1,0,4,,79,28,-88888,,,,,,,,,,,,,,,Y
WJ2010E001,IV15,철원군 동송읍 장흥5리 516-3,철원군 동송읍 장흥5리 516-3,,,0차,,,표토층,,,0,2,0,0,21,,46,13,-88888,,,,,,,,,,,,,,,Y
WJ2010E001,IV15,철원군 철원읍 화지리 41-132,철원군 철원읍 화지리 41-132,,,0차,,,표토층,,,0,6,1,0,3,,72,24,228,,,,,,,,,,,,,,,Y
WJ2009E001,IV01,S-1,홍천군 서면 반곡리 178번지 인근,,,0차,20080709,20080711,표토층,,,0,5,0,,6,,113,39,320,,,-77777,,,,,,,,,,,,Y
WJ2009E001,IV01,S-2,춘천시 남산면 산수리 통곡교 남동측 약 800m 이 내,,,0차,20080709,20080711,표토층,,,0,2,0,,3,,92,30,266,,,-77777,,,,,,,,,,,,Y
WJ2009E001,IV01,S-3,홍천군 서면 어유포리 팔봉산길 2번지,,,0차,20080709,20080711,표토층,,,0,3,0,,4,,108,32,302,,,-77777,,,,,,,,,,,,Y
WJ2009E001,IV01,S-4,홍천군 서면 어유포리 32번지 인근,,,0차,20080709,20080711,표토층,,,0,2,0,,4,,97,27,254,,,-77777,,,,,,,,,,,,Y
WJ2009E001,IV01,S-5,춘천시 남산면 광판3리 광판1교 남서 측 약 1km 이내,,,0차,20080709,20080711,표토층,,,0,4,0,,7,,119,37,340,,,-77777,,,,,,,,,,,,Y
WJ2009E001,IV01,S-1,홍천군 서면 반곡리 반곡초등학교 인근,258513,465895,1차,20090226,20090226,표토층,,,0,8,0,,5,,34,6,181,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-2,춘천시 남산면 산수1리 마을 인근,259851,467230,1차,20090226,20090226,표토층,,,0,1,0,,2,,13,8,130,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-3,홍천군 서 면 어유포리 지도표기 지점,261316,467888,1차,20090226,20090226,표토층,,,0,7,0,,5,,20,3,114,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-4,홍천군 서면 어유포리 팔봉주유소 뒷측,261164,468504,1차,20090226,20090226,표토층,,,0,7,0,,3,,22,4,152,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-5,춘천시 남산면 광판리,261790,470050,1차,20090226,20090226,표토층,,,0,10,0,,6,,9,7,105,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-1,홍천군 서면 반곡리 반곡초등학교 인근,258513,465895,2차,20090520,20090520,표토층,,,0,9,0,,6,,27,6,193,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-2,춘천시 남산면 산수1리 마을 인근,259851,467230,2차,20090520,20090520,표토층,,,0,1,0,,2,,15,9,156,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-3,홍천군 서 면 어유포리 지도표기 지점,261316,467888,2차,20090520,20090520,표토층,,,0,6,0,,6,,25,4,97,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-4,홍천군 서면 어유포리 팔봉주유소 뒷측,261164,468504,2차,20090520,20090520,표토층,,,0,6,0,,4,,18,5,141,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-5,춘천시 남산면 광판리,261790,470050,2차,20090520,20090520,표토층,,,0,9,0,,7,,21,8,92,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-1,홍천군 서면 반곡리 반곡초등학교 인근,258513,465895,3차,20091021,20091021,표토층,,,0,8,0,,5,,23,8,174,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-2,춘천시 남산면 산수1리 마을 인근,259851,467230,3차,20091021,20091021,표토층,,,0,1,0,,2,,13,10,122,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-3,홍천군 서 면 어유포리 지도표기 지점,261316,467888,3차,20091021,20091021,표토층,,,0,5,0,,4,,36,5,89,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-4,홍천군 서면 어유포리 팔봉주유소 뒷측,261164,468504,3차,20091021,20091021,표토층,,,0,6,0,,4,,22,6,154,,,0,,,,,,,,,,,,Y
WJ2009E001,IV01,S-5,춘천시 남산면 광판리,261790,470050,3차,20091021,20091021,표토층,,,0,10,0,,6,,25,6,75,,,0,,,,,,,,,,,,Y
WJ2009E001,IV03,WG-15,강원도홍천군 서면팔봉리 산 125-16,,,0차,,,표토층,,,0,2,0,0,12,1,107,0,,0,,0,,,,,,,,,,,,Y
WJ2009E001,IV03,WL-01,강원도 춘천시 남산면 방하리 197,,,0차,,,표토층,,,0,0,2,0,0,0,16,0,,-55555,,0,,,,,,,,,,,,Y
WJ2009E001,IV15,홍천군 서면 두미리 산240,홍천군 서면 두미리 산240,,,0차,,,표토층,,,0,1,1,0,2,,80,34,-55555,,,,-55555,,,,,,,,,,,Y
WJ2009E001,IV15,홍천군 서면 모곡리 1221-1,홍천군 서면 모곡리 1221-1,,,0차,,,표토층,,,1,3,3,0,3,,3,0,-55555,,,,-55555,,,,,,,,,,,Y
YS2010E001,IV01,S-1,나주시 토계동 토계남성당 경로정 인근,174833,168720,1차,20090421,20090421,표토층,,,0,4,0,,4,-77777,12,7,176,,,0,,,,,,,,,,,,Y
YS2010E001,IV01,S-2,나주시 금천면 고동리 (주)화인코리아 앞 인근,177802,168798,1차,20090421,20090421,표토층,,,0,10,0,,6,-77777,16,11,221,,,0,,,,,,,,,,,,Y
YS2010E001,IV01,S-1,나주시 토계동 토계남성당 경로정 인근,174833,168720,2차,20090814,20090814,표토층,,,-77777,2,1,,5,0,39,5,31,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV01,S-2,나주시 금천면 고동리 (주)화인코리아 앞 인근,177802,168798,2차,20090814,20090814,표토층,,,-77777,4,1,,8,1,48,5,21,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV01,S-1,나주시 토계동 토계남성당 경로정 인근,174833,168720,3차,20091112,20091112,표토층,,,-77777,16,1,,5,1,49,8,88,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV01,S-2,나주시 금천면 고동리 (주)화인코리아 앞 인근,177802,168798,3차,20091112,20091112,표토층,,,-77777,25,0,,6,0,40,7,72,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV01,S-1,나주시 토계동 토계남성당 경로정 인근,174833,168720,4차,20091214,20091214,표토층,,,-77777,13,1,,5,1,43,6,65,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV01,S-2,나주시 금천면 고동리 (주)화인코리아 앞 인근,177802,168798,4차,20091214,20091214,표토층,,,-77777,18,1,,8,1,40,6,71,,,-77777,,,,,,,,,,,,Y
YS2010E001,IV15,나주시 송월동 967,나주시 송월동 967,,,0차,,,표토층,,,579,0,3,0,0,5,-99999,15,5,-99999,-88888,-99999,-88888,,,,,-88888,-88888,-88888,,,,Y
GG2009E004,IV01,S-1,축북 진천군 이월면 내촌리 46,,,1차,20090224,20090227,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-2,충북 진천군 이월면 미잠리 43-1,,,1차,20090224,20090227,표토층,,,0,1,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-3,충북 진천군 이월면 신월리 59(마을회관),,,1차,20090224,20090227,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-4,축북 진천군 이월면 신월리 산6,,,1차,20090224,20090227,표토층,,,0,2,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-5,충북 진천군 덕산면 신수리 186-3,,,1차,20090224,20090227,표토층,,,0,1,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-6,충북 진천군 덕산면 최상리 443(습지 마을회관),,,1차,20090224,20090227,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-7,충북 진천군 이월면 신월리 2-6,,,1차,20090224,20090227,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-8,충북 진천군 이월면 신월리 653-2,,,1차,20090224,20090227,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-9,충북 진천군 이월면 신월리 187,,,1차,20090224,20090227,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-1,축북 진천군 이월면 내촌리 46,,,2차,20090514,20090517,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-2,충북 진천군 이월면 미잠리 43-1,,,2차,20090514,20090517,표토층,,,0,1,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-3,충북 진천군 이월면 신월리 59(마을회관),,,2차,20090514,20090517,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-4,축북 진천군 이월면 신월리 산6,,,2차,20090514,20090517,표토층,,,0,2,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-5,충북 진천군 덕산면 신수리 186-3,,,2차,20090514,20090517,표토층,,,0,1,0,0,2,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-6,충북 진천군 덕산면 최상리 443(습지 마을회관),,,2차,20090514,20090517,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-7,충북 진천군 이월면 신월리 2-6,,,2차,20090514,20090517,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-8,충북 진천군 이월면 신월리 653-2,,,2차,20090514,20090517,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-9,충북 진천군 이월면 신월리 187,,,2차,20090514,20090517,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-1,충북 진천군 이월면 내촌리 46,,,3차,20090813,20090815,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-2,충북 진천군 이월면 미잠리 43-1,,,3차,20090813,20090815,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-3,충북 진천군 이월면 신월리 59(마을회관),,,3차,20090813,20090815,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-4,축북 진천군 이월면 신월리 산6,,,3차,20090813,20090815,표토층,,,0,2,0,0,3,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-5,충북 진천군 덕산면 신수리 186-3,,,3차,20090813,20090815,표토층,,,0,2,0,0,4,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-6,충북 진천군 덕산면 최상리 443(습지 마을회관),,,3차,20090813,20090815,표토층,,,-88888,-88888,-88888,-88888,-88888,-88888,,,,-88888,,-88888,,,,,,,,,,,,Y
GG2009E004,IV01,S-7,충북 진천군 이월면 신월리 2-6,,,3차,20090813,20090815,표토층,,,0,1,0,0,3,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-8,충북 진천군 이월면 신월리 653-2,,,3차,20090813,20090815,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
GG2009E004,IV01,S-9,충북 진천군 이월면 신월리 187,,,3차,20090813,20090815,표토층,,,0,1,0,0,1,-99999,,,,-99999,,-99999,,,,,,,,,,,,Y
YS2009E005,IV01,S-1,전라남도 영광군 염산면 백수읍 야월리 금호산,,,1차,20081211,20081211,표토층,,,0,1,0,0,2,,3,4,3,,,,,,,,,,,,,,,Y
